0,1,2,3,4,5,6,7,8,9,10
-0.15333053,-0.16237909,-1520654.0,-1012278.75,-0.005340642,-0.15025729,-0.10611357,-1798768.0,467137.84,-0.06600032,-1657019.2
-0.1786719,146253.48,-0.35994154,-0.01927227,-0.013690667,-0.08189797,-0.056946583,-387359.78,-149324.48,-0.06256931,-0.16226438
-0.07081991,-1335059.2,-0.12155175,-1124618.1,461763.0,64519.863,-243621.34,22829.44,754174.7,1318590.8,-0.15110499
-0.18716165,-268123.2,-0.23876242,-0.0032501863,-0.007070378,-0.1726875,-0.094718635,-688850.06,-897420.8,-0.0337742,614807.25
-0.13362491,-408208.06,-0.3105397,-0.023944244,-0.006698354,-0.07084001,333152.34,-168890.84,-1413343.9,-0.051552042,-0.13300319
98510.47,-0.0881732,-0.18276653,-0.021349033,-0.0040169833,-0.11601206,-0.032501996,-477055.8,-1051472.5,-0.06282694,-0.2243386
-0.10194301,-0.1568336,-163690.56,-0.0050227134,-0.002463859,-0.05500904,-414904.6,37231.45,638897.94,-0.066789344,-0.14266315
-0.17449307,-0.11697631,-0.12243634,-0.0064905277,-0.0140901,-0.17149258,-0.1145093,0.10947301,-237292.08,-0.031164328,-333910.97
-0.17758678,-0.048634287,-0.31491685,-0.011309227,-0.002401337,-838509.75,-1115791.4,0.18706816,-1112140.0,-0.06356196,-0.16280581
328467.34,-0.18420659,-530088.8,47593.207,503887.75,-0.08148944,-0.04961853,223365.88,-652110.94,-1847871.4,-0.10812518
-0.15773939,-0.046191193,-0.17830923,-0.013794675,-0.0060766134,-0.11428785,-0.05836457,0.2047375,-1324353.6,-369416.3,-208501.05
-0.15127064,-0.0676749,-0.26357207,-0.020323107,-903465.56,-0.096429355,-0.06751434,-394482.38,1065018.5,-0.06627225,-0.20756476
-0.07093529,-0.16455653,1290463.9,-0.004155869,-0.0004948558,-0.1797943,-0.10024546,885130.5,-71831.164,-1048851.4,-1516673.9
-0.153553,-0.08632412,-0.19330642,-0.022086678,-0.013930031,-0.12526682,-0.09666974,563758.9,-488400.2,-0.08543007,-0.1951405
-430017.1,-0.16256279,641137.44,-1728185.9,-1232208.1,-0.06598293,-0.012589541,9233.2,361137.75,-1056868.1,-182786.95
-0.16343848,-0.057197664,-0.2189905,-0.016583977,-0.008559903,-0.12213245,-0.089491166,-236906.02,-664661.8,-665570.0,-0.19568695
-0.051084403,-0.12982962,-0.112092175,0.015516666,0.02362768,-0.06201368,175111.05,0.1500694,-1092909.9,-0.016025182,-1078311.0
-0.12348841,-608501.4,-0.24145088,-0.0058938772,-0.0021672652,-0.1528133,-0.079649895,-727435.56,747888.0,-0.056054402,-0.21218558
-0.16083351,-0.13091834,-0.12521884,-0.020585248,-190405.17,-0.16834486,-0.10760711,0.13062966,-771222.25,-0.06312665,-473295.3
-0.17347535,-0.09357233,-0.20833005,-0.017806817,-0.0077572707,-0.13401838,-0.05600876,0.16218884,-1087353.1,-0.06844027,-450782.12
-679449.25,-0.21820176,-178400.7,-0.0096590435,-0.002353498,-0.13161878,-0.118845195,-1034335.25,-51041.01,-1134873.2,-304353.47
-0.13987337,-0.056953464,-0.22280163,-0.013115673,-0.009360599,-0.10617873,-0.05840875,37579.047,-539634.25,-0.052944746,-0.15024132
-0.16241358,-0.05294337,-0.18764254,-0.012631654,0.001739426,308508.62,-391320.5,298652.78,-671842.9,-0.052734297,-0.20495123
-0.08109055,-0.21850376,-689505.1,-16396.775,-0.0011183055,-0.1334903,-0.071246006,-977138.6,-1519622.0,-0.06277368,-981911.44
-0.17047104,-360738.44,-0.26834467,-0.010289561,-0.0072839116,-0.10739831,-0.04373896,-1932838.1,-658934.3,-0.055204306,-0.20983192
-0.1460997,-0.06349049,-0.17576075,-0.021393716,-0.0065374896,-731833.94,0.0016143264,820176.2,-1068685.9,-0.0655584,-0.19454606
-0.1558942,208960.86,-0.21369228,-0.00562287,0.0033351942,-0.09633354,-0.061134595,596744.56,-894123.44,-173559.3,-0.23487012
-0.13819316,-0.0433351,-0.15921068,35519.117,-0.001458538,-0.15021266,-0.09668149,94678.805,179659.11,-0.062754914,340773.62
-0.15183674,-0.1421157,-0.13390557,19372.594,0.014892299,143828.58,-1923309.4,486318.06,-451099.94,-1165221.9,-0.13149935
-0.10010459,-0.072103254,-0.16003615,224212.86,-0.0025549969,-0.038416833,-1943357.0,-520700.3,175276.61,-734130.2,-758294.94
-0.1479788,-0.06409335,-0.2091331,-0.018765114,-0.0062416163,-0.10172508,-0.06656543,-1360604.0,-388721.2,-0.072240226,-0.20390658
-0.17743082,-0.10354758,-0.08352914,-0.010120452,-0.009776894,-0.17933099,-0.09503269,0.08087615,-370429.94,168016.9,266862.16
-0.13652453,-380201.34,-0.25393414,-0.0069813738,-0.0012989313,-0.18998992,-0.08900706,795039.2,91527.766,-0.048920855,635577.75
-0.15720318,-0.07606894,-0.18140721,-0.015840149,0.00073484884,-928783.06,0.04135043,600348.2,-1302173.1,-0.067484476,-0.18467811
-0.12613755,18017.846,-0.24226505,-651786.75,0.003909639,-0.058734883,-750014.75,-415627.88,-754629.9,-1309315.1,-0.19207032
-0.12544093,-427825.97,-0.2843871,289393.88,0.004248619,-0.005367197,550117.0,-788334.56,212532.27,-0.04593634,-0.24130718
-1669.2739,-0.17304282,101307.36,-0.009643681,-544735.75,-0.1151112,-0.07032627,-899692.4,0.1500419,-0.054004267,-0.20377769
-0.09248772,-1161940.0,-0.25653416,-215147.58,0.0046784854,-66888.96,-566968.8,-151049.47,-1080300.6,-0.064604804,-0.17726958
-0.1511114,-0.082988895,-0.19568422,-0.028693581,-0.012221759,-0.1362195,-0.081656195,464393.4,-660574.0,-0.08620366,-0.14337131
-0.17494097,-0.056082897,-0.21807806,-0.018998373,-0.0067100213,0.0009935586,-1808306.1,354530.22,238001.75,-0.066393554,-0.15024668
-0.15743902,-0.07438825,-0.29746428,-0.024484394,-0.012106273,-0.14221302,-0.07520466,-991658.0,38338.496,-0.06713145,-0.19538493
-0.18512124,-0.13034603,-0.08752166,0.013577966,0.01721446,-648988.5,-311541.66,0.11618766,-666287.94,417473.03,1531189.8
-0.15173194,-0.050161757,-0.13897714,0.0026917185,0.0045837695,-649015.75,0.023223484,0.10177455,-687769.5,-509176.38,183022.97
-606703.4,-1505466.5,-0.17281261,812562.1,0.0046708747,-0.0648873,-1635401.1,-580521.56,-523476.22,-0.039900165,-0.15248917
-0.1835126,-1524745.4,-0.3514895,431675.66,-0.0012336582,-0.10188541,-0.0672882,0.1618664,-1553416.4,-0.06313902,1745821.8
-0.1058084,-772937.25,-0.1234684,-0.0003820311,0.0066258316,-31033.621,0.015686484,0.1691954,-1168548.9,749785.25,75748.875
822885.56,-0.19361345,-947444.7,738775.1,-67419.28,834220.44,-439200.16,541459.2,-1631891.5,-545716.25,-0.06526074
-548994.56,197961.2,328964.8,0.0058009345,0.007962271,-0.13155891,-0.06834833,-365886.94,0.08703886,-0.04076767,-0.20857704
-1209793.8,-0.04259708,-0.23654118,-0.017977996,-0.0015408442,-0.13778451,-0.07279573,-1169996.6,379735.94,-0.06336282,-0.14556487
-0.16121888,-154307.25,-0.31488255,-180811.12,482963.22,-0.042558584,266161.66,-1601755.5,-127951.07,-0.05460858,-0.21176304
-0.13724221,-0.055760883,-0.20548037,-0.013753456,-0.009089287,-806279.0,0.01570392,-645830.75,-849363.25,-0.062383268,-0.11573849
-0.14483169,-405057.44,-0.23887742,196592.02,-236930.84,-188505.92,-0.018893015,-1320371.8,-1669221.0,-0.044110797,-0.2048306
173473.05,-0.17371604,-446991.53,-789702.0,-238397.83,-0.08621805,-0.051847626,172614.75,888816.44,-0.03158167,-0.112240046
-0.16985686,-96830.97,-0.1742612,-0.01199912,0.0030817178,-0.048401233,-719131.25,-1234486.4,561026.25,-0.053656004,-0.13193795
-0.13035743,-0.038880564,-0.20371509,-0.015672782,-0.013058539,-0.15526615,-0.08553217,0.14242668,-787390.8,-0.06068874,-0.1661158
-0.1270233,-0.09465067,-0.1583423,-0.012012243,0.0016881556,-0.085685,-1591973.6,0.097718365,-146133.27,-0.0327704,-1110783.6
-0.082863584,-473853.38,-0.12497518,-251967.81,627663.6,-168569.6,1511721.2,-662099.3,-42605.03,-681076.2,-0.17215559
-0.1692478,-0.026747653,-0.2483211,-787448.06,420767.25,55159.082,-1433810.5,-741477.7,0.1829438,-0.052125767,-0.20052491
-0.14712088,-1073738.4,-0.17185357,0.003071053,0.0023293516,-0.18864222,-0.11910363,0.14986718,-505170.4,-0.01698912,-463196.16
-0.13930985,-0.09350536,-0.2271646,463157.22,-0.007716584,-0.04769627,-0.03167346,57944.39,-838634.6,-0.06589871,-0.237448
-0.1758309,-0.058763273,-0.17152165,-0.0035361699,-0.0006171323,-0.13672936,-0.084758714,-53731.637,497749.03,-737086.2,-0.070236735
-358869.25,-0.15133105,11400.2295,0.019793399,0.012918207,-0.041506227,-0.024638776,-281797.28,0.110938914,-0.047912076,-0.23761998
642474.44,-0.112525165,17360.66,0.031086227,0.0267024,-0.09551598,-0.023746284,324471.22,0.14153755,-512883.47,-0.13073528
-0.09801094,-0.11831336,-0.12709245,0.029594647,-361226.16,-0.022919739,-415072.88,-1471631.9,0.07191776,87592.31,-0.15985638
-0.10175923,-754665.8,-0.16493604,0.0036409397,-0.0011182587,-0.14981206,-0.07453326,0.082595386,-1153007.2,-0.034591768,-2213517.0
-0.17254564,-0.06536401,-0.18429764,-225054.23,-0.0034171331,-441258.72,409383.72,20137.068,-1359319.2,-0.066036604,-0.16847983
-0.12923414,459074.28,-0.2569228,-0.0088396985,205361.77,-789900.5,0.0030009202,536642.6,-38550.21,-0.06487866,-0.21251467
-0.19053167,-0.10532913,-0.16393377,-0.029969124,-0.012702798,-0.14424045,-0.090245105,0.19249712,-203912.14,-0.06566846,-0.20799007
-0.11203313,-0.18511397,-415323.8,-0.0060041426,1211065.6,-0.16853139,-0.112333566,0.13212667,477657.34,-0.043152113,-543165.0
-901616.75,-0.18273579,-757372.8,-0.00091720204,-1003062.25,-20957.756,270403.66,128137.33,120573.56,-332522.72,-0.23098873
-0.15165709,-0.03993391,-0.2981381,1457821.1,-0.004440929,1134708.0,-56894.18,-378317.84,383038.88,-0.049428206,-0.24196579
-0.15878849,-0.06537379,-0.2421267,-1338680.6,0.0072685853,0.0034520342,-22675.848,699561.4,-358225.62,-95497.164,-0.14071348
-0.10790586,-0.027987763,-0.18602729,-0.0058441763,0.0074581783,39172.535,1003763.44,-1091590.8,-220290.94,-0.032646775,-0.18236965
-0.17489384,-0.109439366,-0.19034542,-0.007422058,0.004960931,-691845.8,-530646.25,-387122.3,-154907.73,-0.061672065,-0.20018242
-458287.06,642834.06,-0.3057339,739657.4,-938666.1,-0.06681061,-0.025304187,-684773.6,-90996.37,-0.053478234,-0.15843078
-0.09586039,-0.056262136,-0.10391981,0.00699015,0.021601435,-928964.9,-1921851.8,754505.1,0.11338395,-849517.06,-0.16479465
-649642.25,-0.08466915,-0.14997333,95271.73,-807710.7,-483507.47,613549.25,-825788.9,-862671.7,-0.03885464,-0.25728887
-0.10688884,-675855.9,-0.17842539,-0.011807928,-0.0057483357,-0.108758055,-0.06878332,-1332213.0,139251.73,-0.07932318,-0.15804583
-0.17592967,-0.07777769,-0.31166884,515168.16,-0.008164472,-0.13306028,-0.069354326,9360.629,-117549.79,-0.064939216,-750210.8
